Hashcode,Player,Team,Pos,Age,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,SH,SF,HBP,AVG,OBP,SLG,OPS,League,Teams,Leagues,Season,Total_OB,Total_Outs,Game_Fatigue_Factor,Condition,Status,Injured Days
888550,Cesar Hernandez,WAS,2B,32,147,560,64,139,28,4,1,34,10,4,45,114,3,2,7,0.248,0.311,0.318,0.629,NL,['WAS'],['NL'],"[2022, 2023, 2024]",191,428,0,100,Active,0
131970,Jose Iglesias,COL,SS,33,118,439,48,128,30,0,3,47,2,3,17,56,0,3,8,0.292,0.328,0.38,0.708,NL,['COL'],['NL'],"[2022, 2023, 2024]",153,319,0,100,Active,0
956545,Maikel Franco,WAS,3B,30,103,371,31,85,15,0,9,39,1,0,12,75,0,3,2,0.229,0.255,0.342,0.597,NL,['WAS'],['NL'],"[2022, 2023, 2024]",99,288,0,100,Active,0
27228,Chad Pinder,OAK,OF,31,111,361,38,85,18,0,12,42,2,0,14,118,1,2,0,0.235,0.263,0.385,0.648,AL,['OAK'],['AL'],"[2022, 2023, 2024]",99,276,0,100,Active,0
838498,Max Stassi,LAA,C,32,102,333,32,60,12,1,9,30,0,0,38,112,1,1,2,0.18,0.267,0.303,0.57,AL,['LAA'],['AL'],"[2022, 2023, 2024]",100,275,0,100,Active,0
24775,Victor Reyes,DET,OF,28,92,315,27,80,19,3,3,34,2,2,13,77,0,4,4,0.254,0.289,0.362,0.651,AL,['DET'],['AL'],"[2022, 2023, 2024]",97,239,0,100,Active,0
506378,Gilberto Celestino,MIN,OF,24,122,311,30,74,12,1,2,24,4,1,32,77,2,0,2,0.238,0.313,0.302,0.615,AL,['MIN'],['AL'],"[2022, 2023, 2024]",108,239,0,100,Active,0
566497,Luis Gonzalez,SF,OF,27,98,311,31,79,17,2,4,36,10,2,30,75,0,5,4,0.254,0.323,0.36,0.683,NL,['SF'],['NL'],"[2022, 2023, 2024]",113,236,0,100,Active,0
99439,Albert Pujols,STL,1B,43,109,307,42,83,14,0,24,68,1,2,28,55,0,6,10,0.27,0.345,0.55,0.895,NL,['STL'],['NL'],"[2022, 2023, 2024]",121,234,0,100,Active,0
606554,Yadiel Hernandez,WAS,OF,35,94,305,30,82,16,0,9,41,2,1,19,74,0,2,1,0.269,0.312,0.41,0.722,NL,['WAS'],['NL'],"[2022, 2023, 2024]",102,224,0,100,Active,0
582294,Leury Garcia,CWS,2B,32,97,300,38,63,8,0,3,20,2,0,7,65,2,3,3,0.21,0.233,0.267,0.5,AL,['CWS'],['AL'],"[2022, 2023, 2024]",73,240,0,100,Active,0
735282,Sheldon Neuse,OAK,2B,28,89,271,25,58,4,2,4,26,6,1,20,80,0,0,2,0.214,0.273,0.288,0.561,AL,['OAK'],['AL'],"[2022, 2023, 2024]",80,215,0,100,Active,0
694861,Frank Schwindel,CHC,1B,30,75,271,23,62,11,0,8,36,0,0,19,58,0,2,0,0.229,0.277,0.358,0.635,NL,['CHC'],['NL'],"[2022, 2023, 2024]",81,209,0,100,Active,0
978352,Yadier Molina,STL,C,40,80,262,19,56,8,0,5,24,2,0,5,40,0,1,2,0.214,0.233,0.302,0.535,NL,['STL'],['NL'],"[2022, 2023, 2024]",63,208,0,100,Active,0
275943,Aristides Aquino,CIN,OF,28,80,259,24,51,13,0,10,30,2,3,17,101,0,0,0,0.197,0.246,0.363,0.609,NL,['CIN'],['NL'],"[2022, 2023, 2024]",68,208,0,100,Active,0
612455,Keston Hiura,MIL,1B,26,80,234,34,53,8,1,14,32,5,2,23,111,0,1,8,0.226,0.316,0.449,0.765,NL,['MIL'],['NL'],"[2022, 2023, 2024]",84,189,0,100,Active,0
601336,Vimael Machin,OAK,3B,29,73,223,26,49,12,0,1,13,1,1,25,47,0,3,2,0.22,0.3,0.287,0.587,AL,['OAK'],['AL'],"[2022, 2023, 2024]",76,176,0,100,Active,0
994007,Albert Almora,CIN,OF,29,64,215,26,48,10,1,5,29,3,2,17,46,1,1,1,0.223,0.282,0.349,0.631,NL,['CIN'],['NL'],"[2022, 2023, 2024]",66,168,0,100,Active,0
653542,Didi Gregorius,PHI,SS,33,63,214,17,45,9,4,1,19,1,0,13,36,0,2,3,0.21,0.263,0.304,0.567,NL,['PHI'],['NL'],"[2022, 2023, 2024]",61,172,0,100,Active,0
490153,P.J. Higgins,CHC,C,29,74,201,23,46,11,1,6,30,0,0,22,58,3,1,2,0.229,0.31,0.383,0.693,NL,['CHC'],['NL'],"[2022, 2023, 2024]",70,157,0,100,Active,0
717992,Robinson Chirinos,BAL,C,38,67,195,10,35,9,0,4,22,1,0,19,67,1,1,4,0.179,0.265,0.287,0.552,AL,['BAL'],['AL'],"[2022, 2023, 2024]",58,164,0,100,Active,0
298346,Odubel Herrera,PHI,OF,31,62,185,23,44,9,1,5,21,6,0,11,42,0,1,0,0.238,0.279,0.378,0.657,NL,['PHI'],['NL'],"[2022, 2023, 2024]",55,141,0,100,Active,0
228156,Marwin Gonzalez,NYY,2B,34,86,184,20,34,7,0,6,18,3,0,14,54,3,2,4,0.185,0.255,0.321,0.576,AL,['NYY'],['AL'],"[2022, 2023, 2024]",52,154,0,100,Active,0
20003,Josh VanMeter,PIT,2B,28,67,171,15,32,5,2,3,14,4,0,19,45,0,2,0,0.187,0.266,0.292,0.558,NL,['PIT'],['NL'],"[2022, 2023, 2024]",51,139,0,100,Active,0
484747,Yoshi Tsutsugo,PIT,1B,31,50,170,11,29,4,0,2,19,0,0,19,50,0,4,0,0.171,0.249,0.229,0.478,NL,['PIT'],['NL'],"[2022, 2023, 2024]",48,141,0,100,Active,0
292031,Stephen Vogt,OAK,C,38,70,168,18,27,4,1,7,23,1,0,17,46,0,4,2,0.161,0.241,0.321,0.562,AL,['OAK'],['AL'],"[2022, 2023, 2024]",46,143,0,100,Active,0
528981,Jed Lowrie,OAK,2B,38,50,167,14,30,5,0,3,16,1,0,15,39,0,2,0,0.18,0.245,0.263,0.508,AL,['OAK'],['AL'],"[2022, 2023, 2024]",45,137,0,100,Active,0
676066,Lewin Diaz,MIA,1B,26,58,160,12,27,4,0,5,11,1,0,11,54,0,2,1,0.169,0.224,0.288,0.512,NL,['MIA'],['NL'],"[2022, 2023, 2024]",39,134,0,100,Active,0
505416,Nomar Mazara,SD,OF,27,55,159,16,42,8,0,2,18,0,0,10,40,0,0,2,0.264,0.316,0.352,0.668,NL,['SD'],['NL'],"[2022, 2023, 2024]",54,119,0,100,Active,0
32014,Charles Leblanc,MIA,3B,26,48,156,18,41,10,0,4,11,4,2,12,53,0,0,1,0.263,0.32,0.404,0.724,NL,['MIA'],['NL'],"[2022, 2023, 2024]",54,116,0,100,Active,0
684597,Lorenzo Cain,MIL,OF,37,43,145,17,26,5,0,1,9,2,2,8,36,0,1,2,0.179,0.231,0.234,0.465,NL,['MIL'],['NL'],"[2022, 2023, 2024]",36,121,0,100,Active,0
948923,Kurt Suzuki,LAA,C,39,51,139,10,25,4,0,4,15,0,0,15,29,1,2,2,0.18,0.266,0.295,0.561,AL,['LAA'],['AL'],"[2022, 2023, 2024]",42,116,0,100,Active,0
849057,Stephen Piscotty,OAK,OF,32,42,126,12,24,4,0,5,14,2,0,9,48,0,2,2,0.19,0.252,0.341,0.593,AL,['OAK'],['AL'],"[2022, 2023, 2024]",35,104,0,100,Active,0
574890,Alcides Escobar,WAS,SS,36,42,124,12,27,4,2,0,8,1,1,5,32,0,0,2,0.218,0.26,0.282,0.542,NL,['WAS'],['NL'],"[2022, 2023, 2024]",34,99,0,100,Active,0
863291,Dermis Garcia,OAK,1B,25,39,116,13,24,6,0,5,20,0,0,8,55,0,0,1,0.207,0.264,0.388,0.652,AL,['OAK'],['AL'],"[2022, 2023, 2024]",33,93,0,100,Active,0
1012641,David Bote,CHC,2B,30,41,116,15,30,8,0,4,12,1,0,6,45,0,1,4,0.259,0.315,0.431,0.746,NL,['CHC'],['NL'],"[2022, 2023, 2024]",40,90,0,100,Active,0
422235,Seth Beer,ARI,DH,26,38,111,4,21,3,0,1,9,0,0,11,31,0,1,3,0.189,0.278,0.243,0.521,AL,['ARI'],['AL'],"[2022, 2023, 2024]",35,93,0,100,Active,0
189924,Colin Moran,CIN,1B,30,42,109,11,23,3,0,5,23,0,0,16,30,0,3,0,0.211,0.305,0.376,0.681,NL,['CIN'],['NL'],"[2022, 2023, 2024]",39,86,0,100,Active,0
250716,Aramis Garcia,CIN,C,30,47,108,6,23,2,0,1,4,0,1,3,34,2,0,2,0.213,0.248,0.259,0.507,NL,['CIN'],['NL'],"[2022, 2023, 2024]",28,87,0,100,Active,0
559808,Skye Bolt,OAK,OF,29,42,106,10,21,2,0,4,13,5,0,7,30,0,1,2,0.198,0.259,0.33,0.589,AL,['OAK'],['AL'],"[2022, 2023, 2024]",30,87,0,100,Active,0
900262,Magneuris Sierra,LAA,OF,27,45,91,7,15,1,3,0,5,6,1,4,25,1,0,0,0.165,0.2,0.242,0.442,AL,['LAA'],['AL'],"[2022, 2023, 2024]",19,76,0,100,Active,0
451048,Travis Demeritte,ATL,OF,28,26,89,9,19,2,0,3,6,0,0,6,32,0,1,0,0.213,0.26,0.337,0.597,NL,['ATL'],['NL'],"[2022, 2023, 2024]",25,70,0,100,Active,0
672712,Nick Solak,TEX,OF,28,35,82,14,17,1,0,3,4,3,2,7,19,1,0,5,0.207,0.309,0.329,0.638,AL,['TEX'],['AL'],"[2022, 2023, 2024]",29,70,0,100,Active,0
541631,Jason Castro,HOU,C,35,34,78,6,9,2,0,1,3,1,0,8,40,0,1,1,0.115,0.205,0.179,0.384,AL,['HOU'],['AL'],"[2022, 2023, 2024]",18,70,0,100,Active,0
787564,Jerar Encarnacion,MIA,OF,25,23,77,7,14,3,0,3,14,2,0,3,32,0,1,0,0.182,0.21,0.338,0.548,NL,['MIA'],['NL'],"[2022, 2023, 2024]",17,63,0,100,Active,0
406320,Luis Barrera,OAK,OF,27,32,77,3,18,5,0,1,7,3,0,6,17,0,1,1,0.234,0.294,0.338,0.632,AL,['OAK'],['AL'],"[2022, 2023, 2024]",25,60,0,100,Active,0
525514,Guillermo Heredia,ATL,OF,32,74,76,12,12,3,1,3,8,0,0,6,32,0,0,0,0.158,0.22,0.342,0.562,NL,['ATL'],['NL'],"[2022, 2023, 2024]",18,64,0,100,Active,0
113295,Donovan Walton,SF,SS,28,24,76,8,12,8,0,1,8,0,0,1,16,0,0,1,0.158,0.179,0.303,0.482,NL,['SF'],['NL'],"[2022, 2023, 2024]",14,65,0,100,Active,0
479213,Andrelton Simmons,CHC,SS,33,35,75,8,13,1,0,0,7,4,0,7,13,3,0,0,0.173,0.244,0.187,0.431,NL,['CHC'],['NL'],"[2022, 2023, 2024]",20,62,0,100,Active,0
516631,Yermin Mercedes,SF,DH,30,31,73,9,17,5,0,1,8,0,0,9,17,0,0,1,0.233,0.325,0.342,0.667,NL,['SF'],['NL'],"[2022, 2023, 2024]",27,57,0,100,Active,0
155469,Jermaine Palacios,MIN,SS,26,30,70,8,10,0,0,2,6,0,0,4,27,1,2,0,0.143,0.184,0.229,0.413,AL,['MIN'],['AL'],"[2022, 2023, 2024]",14,60,0,100,Active,0
251172,Jack Mayfield,LAA,3B,32,23,70,8,13,1,1,1,6,1,0,3,17,0,0,1,0.186,0.23,0.271,0.501,AL,['LAA'],['AL'],"[2022, 2023, 2024]",17,58,0,100,Active,0
73866,Patrick Mazeika,NYM,C,29,24,68,4,13,4,0,1,6,0,0,2,9,2,0,0,0.191,0.214,0.294,0.508,NL,['NYM'],['NL'],"[2022, 2023, 2024]",15,55,0,100,Active,0
746093,J.J. Matijevic,HOU,DH,27,32,67,7,14,2,0,2,5,1,0,2,25,0,0,2,0.209,0.254,0.328,0.582,AL,['HOU'],['AL'],"[2022, 2023, 2024]",18,55,0,100,Active,0
336964,Daz Cameron,DET,OF,26,21,64,6,14,3,1,1,8,2,0,5,20,0,0,1,0.219,0.286,0.344,0.63,AL,['DET'],['AL'],"[2022, 2023, 2024]",20,51,0,100,Active,0
689015,Michael Hermosillo,CHC,OF,28,31,61,7,7,2,0,0,4,1,0,7,27,1,0,4,0.115,0.25,0.148,0.398,NL,['CHC'],['NL'],"[2022, 2023, 2024]",18,58,0,100,Active,0
248012,Jordan Groshans,MIA,3B,23,17,61,9,16,0,0,1,2,0,0,4,13,0,0,0,0.262,0.308,0.311,0.619,NL,['MIA'],['NL'],"[2022, 2023, 2024]",20,45,0,100,Active,0
372073,Juan Lagares,LAA,OF,34,20,60,4,11,2,1,0,0,0,0,2,15,0,0,0,0.183,0.21,0.25,0.46,AL,['LAA'],['AL'],"[2022, 2023, 2024]",13,49,0,100,Active,0
258695,Dee Strange-Gordon,WAS,2B,34,23,59,6,18,1,1,0,2,3,2,0,8,0,0,0,0.305,0.305,0.356,0.661,NL,['WAS'],['NL'],"[2022, 2023, 2024]",18,41,0,100,Active,0
491429,Chuckie Robinson,CIN,C,28,25,59,3,8,2,0,2,5,0,0,0,17,1,0,0,0.136,0.136,0.271,0.407,NL,['CIN'],['NL'],"[2022, 2023, 2024]",8,51,0,100,Active,0
1047175,Mark Contreras,MIN,OF,28,28,58,9,7,1,0,3,6,1,0,1,21,0,1,1,0.121,0.148,0.293,0.441,AL,['MIN'],['AL'],"[2022, 2023, 2024]",9,52,0,100,Active,0
907752,Yairo Munoz,PHI,OF,28,29,57,7,12,2,0,3,7,1,0,3,10,0,0,0,0.211,0.25,0.404,0.654,NL,['PHI'],['NL'],"[2022, 2023, 2024]",15,45,0,100,Active,0
812288,Jose Rojas,LAA,OF,30,22,56,1,7,2,0,0,1,0,0,0,19,0,0,1,0.125,0.14,0.161,0.301,AL,['LAA'],['AL'],"[2022, 2023, 2024]",8,50,0,100,Active,0
117287,Willians Astudillo,MIA,3B,31,21,54,5,13,0,0,1,4,1,0,1,3,0,0,0,0.241,0.255,0.296,0.551,NL,['MIA'],['NL'],"[2022, 2023, 2024]",14,41,0,100,Active,0
26198,Hoy Park,PIT,SS,27,23,51,7,11,2,0,2,6,1,0,4,15,2,2,1,0.216,0.276,0.373,0.649,NL,['PIT'],['NL'],"[2022, 2023, 2024]",16,41,0,100,Active,0
546051,Jake Hager,ARI,SS,30,28,50,4,12,2,0,0,3,0,0,8,17,1,0,0,0.24,0.345,0.28,0.625,AL,['ARI'],['AL'],"[2022, 2023, 2024]",20,38,0,100,Active,0
911678,Adalberto Mondesi,KC,SS,27,15,50,3,7,0,0,0,3,5,0,4,20,0,0,0,0.14,0.204,0.14,0.344,AL,['KC'],['AL'],"[2022, 2023, 2024]",11,43,0,100,Active,0
379337,Jonathan Villar,LAA,3B,31,118,404,50,84,12,4,6,36,14,0,30,118,2,4,0,0.163,0.226,0.224,0.45,AL,"['LAA', 'CHC']","['AL', 'NL']","[2022, 2023, 2024]",114,320,0,100,Active,0
1046962,Justin Upton,SEA,OF,35,17,48,2,6,1,0,1,3,0,0,6,23,0,0,3,0.125,0.263,0.208,0.471,AL,['SEA'],['AL'],"[2022, 2023, 2024]",15,45,0,100,Active,0
872549,Wynton Bernard,COL,OF,32,12,42,9,12,1,0,0,3,3,1,0,8,0,0,0,0.286,0.286,0.31,0.596,NL,['COL'],['NL'],"[2022, 2023, 2024]",12,30,0,100,Active,0
1039496,Esteban Quiroz,CHC,2B,31,14,40,3,11,0,0,0,3,1,1,4,9,1,0,2,0.275,0.37,0.275,0.645,NL,['CHC'],['NL'],"[2022, 2023, 2024]",17,31,0,100,Active,0
828323,Erik Gonzalez,MIA,3B,31,16,37,4,7,1,0,0,3,1,0,4,12,0,0,0,0.189,0.268,0.216,0.484,NL,['MIA'],['NL'],"[2022, 2023, 2024]",11,30,0,100,Active,0
532941,Yolmer Sanchez,BOS,2B,30,14,37,1,4,0,0,0,2,0,2,5,13,2,0,0,0.108,0.214,0.108,0.322,AL,['BOS'],['AL'],"[2022, 2023, 2024]",9,33,0,100,Active,0
898400,Roman Quinn,PHI,OF,29,88,158,30,34,6,4,0,14,8,6,14,72,0,0,2,0.162,0.225,0.189,0.414,NL,"['TB', 'PHI']","['NL', 'AL']","[2022, 2023, 2024]",50,126,0,100,Active,0
102198,Lewis Brinson,SF,OF,28,16,36,5,6,2,0,3,4,1,0,2,14,1,0,0,0.167,0.211,0.472,0.683,NL,['SF'],['NL'],"[2022, 2023, 2024]",8,30,0,100,Active,0
428175,Sergio Alcantara,SD,SS,26,186,410,52,90,16,2,12,58,2,4,24,114,4,8,2,0.114,0.158,0.114,0.272,NL,"['SD', 'ARI']","['NL', 'AL']","[2022, 2023, 2024]",116,322,0,100,Active,0
583821,Zach Reks,TEX,OF,29,16,34,3,9,1,0,0,3,0,1,0,10,0,0,0,0.265,0.265,0.294,0.559,AL,['TEX'],['AL'],"[2022, 2023, 2024]",9,25,0,100,Active,0
691170,Alex Dickerson,ATL,OF,32,13,33,3,4,0,0,1,2,0,0,3,9,0,0,0,0.121,0.194,0.212,0.406,NL,['ATL'],['NL'],"[2022, 2023, 2024]",7,29,0,100,Active,0
1033229,Elier Hernandez,TEX,OF,28,14,33,4,6,2,0,0,3,0,0,1,15,0,1,0,0.182,0.2,0.242,0.442,AL,['TEX'],['AL'],"[2022, 2023, 2024]",7,27,0,100,Active,0
519643,Dom Nunez,COL,C,28,14,33,3,4,1,0,0,2,0,0,6,10,0,2,0,0.121,0.244,0.152,0.396,NL,['COL'],['NL'],"[2022, 2023, 2024]",10,29,0,100,Active,0
715682,Richie Martin,BAL,SS,28,13,30,4,5,0,2,0,3,3,1,3,10,0,0,0,0.167,0.242,0.3,0.542,AL,['BAL'],['AL'],"[2022, 2023, 2024]",8,25,0,100,Active,0
829616,Nick Plummer,NYM,OF,26,14,29,4,4,1,0,2,6,0,0,1,12,0,0,1,0.138,0.194,0.379,0.573,NL,['NYM'],['NL'],"[2022, 2023, 2024]",6,26,0,100,Active,0
594995,Payton Henry,MIA,C,25,15,28,2,4,0,0,0,4,0,0,5,8,0,0,2,0.143,0.314,0.143,0.457,NL,['MIA'],['NL'],"[2022, 2023, 2024]",11,26,0,100,Active,0
439820,Kelvin Gutierrez,BAL,3B,28,12,28,2,4,1,0,0,3,1,0,4,8,0,0,0,0.143,0.25,0.179,0.429,AL,['BAL'],['AL'],"[2022, 2023, 2024]",8,24,0,100,Active,0
854291,Max Schrock,CIN,OF,28,13,26,1,4,0,0,0,1,0,0,1,6,0,0,0,0.154,0.185,0.154,0.339,NL,['CIN'],['NL'],"[2022, 2023, 2024]",5,22,0,100,Active,0
218481,Robinson Cano,ATL,2B,40,297,900,45,135,9,0,9,36,0,0,36,225,0,0,0,0.154,0.185,0.192,0.377,NL,"['NYM', 'SD', 'ATL']",['NL'],"[2022, 2023, 2024]",171,765,0,100,Active,0
190724,Sebastian Rivero,KC,C,24,17,26,2,4,0,0,0,1,0,0,2,10,1,0,0,0.154,0.214,0.154,0.368,AL,['KC'],['AL'],"[2022, 2023, 2024]",6,22,0,100,Active,0
514097,Tim Beckham,MIN,SS,33,12,25,1,2,0,0,0,1,0,0,0,9,0,0,0,0.08,0.08,0.08,0.16,AL,['MIN'],['AL'],"[2022, 2023, 2024]",2,23,0,100,Active,0
901603,Lucius Fox,WAS,SS,25,10,25,2,2,0,0,0,2,1,0,1,9,2,0,0,0.08,0.115,0.08,0.195,NL,['WAS'],['NL'],"[2022, 2023, 2024]",3,23,0,100,Active,0
137584,Eddy Alvarez,LAD,2B,33,14,25,1,4,0,0,0,3,1,0,0,9,1,1,0,0.16,0.154,0.16,0.314,AL,['LAD'],['AL'],"[2022, 2023, 2024]",4,21,0,100,Active,0
951109,Phil Gosselin,ATL,3B,34,68,148,12,22,0,2,0,4,0,0,4,48,0,0,2,0.261,0.292,0.261,0.553,NL,"['LAA', 'ATL']","['NL', 'AL']","[2022, 2023, 2024]",28,128,0,100,Active,0
372468,Steven Duggar,TEX,OF,29,261,648,63,99,27,9,0,36,45,9,63,369,0,9,0,0.176,0.263,0.176,0.439,AL,"['LAA', 'SF', 'TEX']","['AL', 'NL']","[2022, 2023, 2024]",162,549,0,100,Active,0
24157,Bradley Zimmer,PHI,OF,30,218,210,36,26,10,0,4,10,6,4,10,90,2,0,12,0.25,0.25,0.313,0.563,NL,"['TOR', 'PHI']","['NL', 'AL']","[2022, 2023, 2024]",48,196,0,100,Active,0
399244,David MacKinnon,OAK,1B,28,44,100,4,14,0,0,0,12,0,0,12,34,0,2,0,0.0,0.071,0.0,0.071,AL,"['LAA', 'OAK']",['AL'],"[2022, 2023, 2024]",26,86,0,100,Active,0
486741,Kevin Plawecki,TEX,C,32,128,336,30,74,16,0,2,26,0,0,28,64,2,2,4,0.273,0.273,0.273,0.546,AL,"['BOS', 'TEX']",['AL'],"[2022, 2023, 2024]",106,266,0,100,Active,0
749882,Matt Davidson,ARI,DH,32,26,68,6,10,0,0,4,6,0,2,6,26,0,0,0,0.1,0.308,0.4,0.708,AL,"['OAK', 'ARI']",['AL'],"[2022, 2023, 2024]",16,58,0,100,Active,0
1046990,Michael Papierski,SF,C,27,78,182,14,26,2,0,2,8,0,0,20,52,4,0,0,0.0,0.1,0.0,0.1,NL,"['CIN', 'SF']",['NL'],"[2022, 2023, 2024]",46,156,0,100,Active,0
255619,Austin Romine,LAA,C,34,459,1161,90,180,27,0,27,81,0,0,36,414,18,0,9,0.25,0.25,0.25,0.5,AL,"['LAA', 'CIN', 'STL']","['AL', 'NL']","[2022, 2023, 2024]",225,990,0,100,Active,0
205077,Andrew Knapp,SF,C,31,144,351,36,45,9,0,0,36,0,0,45,108,0,9,9,0.25,0.429,0.25,0.679,NL,"['PIT', 'SF', 'SEA']","['AL', 'NL']","[2022, 2023, 2024]",99,315,0,100,Active,0
839693,Jose Godoy,MIN,C,28,20,40,6,2,0,0,0,2,0,0,4,18,0,0,0,0.0,0.4,0.0,0.4,AL,"['PIT', 'MIN']","['AL', 'NL']","[2022, 2023, 2024]",6,38,0,100,Active,0
374055,DJ LeMahieu,NYY,3B,35,522,1928,258,486,80,6,54,180,12,10,254,392,2,8,14,0.243,0.327,0.39,0.717,AL,['NYY'],['AL'],"[2022, 2023, 2024]",754,1456,0,100,Active,0
180082,Tommy Edman,STL,2B,28,580,2112,328,544,112,16,52,208,118,14,162,390,8,10,24,0.248,0.307,0.399,0.706,NL,['STL'],['NL'],"[2022, 2023, 2024]",730,1592,0,100,Active,0
515645,Myles Straw,CLE,OF,28,598,1994,248,456,80,12,2,122,82,14,192,368,16,20,6,0.238,0.301,0.297,0.598,AL,['CLE'],['AL'],"[2022, 2023, 2024]",654,1544,0,100,Active,0
372153,Wander Franco,TB,SS,22,390,1512,222,422,86,18,46,182,76,20,136,204,0,16,6,0.281,0.344,0.475,0.819,AL,['TB'],['AL'],"[2022, 2023, 2024]",564,1096,0,100,Active,0
923059,David Peralta,LAD,OF,36,2403,7497,774,1908,495,36,171,1026,45,36,549,1674,0,108,54,0.259,0.294,0.381,0.675,AL,"['TB', 'ARI', 'LAD']",['AL'],"[2022, 2023, 2024]",2511,5643,0,100,Active,0
483921,Elvis Andrus,CWS,SS,35,2349,8181,945,2043,468,9,207,918,270,72,576,1467,9,18,63,0.251,0.304,0.358,0.662,AL,"['CWS', 'OAK']",['AL'],"[2022, 2023, 2024]",2682,6201,0,100,Active,0
773463,Matt McLain,CIN,SS,24,89,365,65,106,23,4,16,50,14,5,31,115,0,0,7,0.29,0.357,0.507,0.864,NL,['CIN'],['NL'],"[2022, 2023, 2024]",144,266,0,100,Active,0
866016,Brandon Belt,TOR,1B,35,362,1186,156,280,64,2,54,132,2,0,196,444,0,6,16,0.254,0.369,0.49,0.859,AL,"['TOR', 'SF']","['AL', 'NL']","[2022, 2023, 2024]",492,922,0,100,Active,0
483634,Ji Hwan Bae,PIT,OF,24,242,734,118,176,40,4,4,76,54,18,64,196,6,4,8,0.231,0.296,0.311,0.607,NL,['PIT'],['NL'],"[2022, 2023, 2024]",248,566,0,100,Active,0
363684,Miguel Cabrera,DET,DH,40,420,1462,92,374,60,0,18,154,2,0,118,350,0,16,10,0.257,0.322,0.353,0.675,AL,['DET'],['AL'],"[2022, 2023, 2024]",502,1098,0,100,Active,0
486969,Brian Anderson,MIL,3B,30,388,1312,162,294,56,8,34,136,4,6,146,418,0,8,22,0.226,0.31,0.368,0.678,NL,"['MIA', 'MIL']",['NL'],"[2022, 2023, 2024]",462,1040,0,100,Active,0
407915,Aledmys Diaz,OAK,2B,33,402,1240,120,292,66,2,32,124,4,2,70,238,2,12,18,0.229,0.28,0.337,0.617,AL,"['OAK', 'HOU']",['AL'],"[2022, 2023, 2024]",380,966,0,100,Active,0
60925,Nick Pratto,KC,1B,25,288,928,102,200,50,2,28,110,2,2,96,408,2,14,14,0.232,0.307,0.353,0.66,AL,['KC'],['AL'],"[2022, 2023, 2024]",310,742,0,100,Active,0
752637,Taylor Walls,TB,SS,27,482,1420,206,262,60,8,32,138,64,8,192,424,6,4,6,0.201,0.305,0.333,0.638,AL,['TB'],['AL'],"[2022, 2023, 2024]",460,1164,0,100,Active,0
902728,Drew Waters,KC,OF,24,260,796,108,184,34,12,26,100,32,10,78,294,0,6,10,0.228,0.3,0.377,0.677,AL,['KC'],['AL'],"[2022, 2023, 2024]",272,622,0,100,Active,0
566236,Jean Segura,MIA,2B,33,366,1310,140,328,28,4,26,108,38,16,94,210,2,2,18,0.219,0.277,0.279,0.556,NL,"['PHI', 'MIA']",['NL'],"[2022, 2023, 2024]",440,1000,0,100,Active,0
128585,Yuli Gurriel,MIA,1B,39,508,1686,170,410,112,6,24,160,24,0,112,234,0,14,14,0.245,0.304,0.359,0.663,NL,"['HOU', 'MIA']","['NL', 'AL']","[2022, 2023, 2024]",536,1290,0,100,Active,0
247299,Corey Julks,HOU,OF,27,93,298,35,73,14,0,6,33,15,3,22,75,0,2,1,0.245,0.297,0.352,0.649,AL,['HOU'],['AL'],"[2022, 2023, 2024]",96,226,0,100,Active,0
869944,Jordan Diaz,OAK,2B,23,210,642,46,146,24,0,20,56,0,2,38,152,0,2,6,0.221,0.273,0.364,0.637,AL,['OAK'],['AL'],"[2022, 2023, 2024]",190,502,0,100,Active,0
247433,Harold Castro,COL,2B,29,438,1356,122,358,68,4,16,156,2,2,52,290,8,8,2,0.252,0.275,0.314,0.589,NL,"['COL', 'DET']","['NL', 'AL']","[2022, 2023, 2024]",412,1000,0,100,Active,0
58440,Miguel Vargas,LAD,2B,23,198,606,80,116,32,8,16,80,8,4,80,148,2,10,8,0.195,0.305,0.367,0.672,AL,['LAD'],['AL'],"[2022, 2023, 2024]",204,498,0,100,Active,0
313700,Nick Maton,DET,OF,26,256,642,84,122,22,2,26,98,2,4,96,204,2,8,8,0.173,0.288,0.305,0.593,AL,"['DET', 'PHI']","['AL', 'NL']","[2022, 2023, 2024]",226,528,0,100,Active,0
464321,Josh Palacios,PIT,OF,28,240,588,68,138,22,4,20,84,12,0,26,142,4,2,6,0.239,0.279,0.413,0.692,NL,"['WAS', 'PIT']",['NL'],"[2022, 2023, 2024]",170,456,0,100,Active,0
925247,Trey Mancini,CHC,1B,31,1998,6786,783,1611,315,9,198,819,0,0,666,1917,0,72,108,0.234,0.299,0.336,0.635,NL,"['BAL', 'HOU', 'CHC']","['NL', 'AL']","[2022, 2023, 2024]",2385,5283,0,100,Active,0
1030699,Stone Garrett,WAS,OF,27,232,620,106,168,50,0,26,100,12,4,58,218,0,12,8,0.269,0.343,0.457,0.8,NL,"['WAS', 'ARI']","['NL', 'AL']","[2022, 2023, 2024]",234,460,0,100,Active,0
22885,Evan Longoria,ARI,3B,38,326,954,112,224,44,0,50,140,0,0,100,312,0,12,4,0.223,0.295,0.422,0.717,AL,"['ARI', 'SF']","['AL', 'NL']","[2022, 2023, 2024]",328,734,0,100,Active,0
